2243,93566,93612,93630, 2
2236,93552,93611,93634, 2
2258,93601,93609,93636, 5
2270,93620,93620,93637, 3
2267,93616,93616,93638, 4
2264,93609,93617,93639, 4
2272,93625,93633,93640, 1
2276,93630,93630,93642, 2
2277,93632,93632,93642, 1
2275,93628,93628,93646, 3
2268,93616,93624,93646, 4
2259,93602,93602,93650, 3
2285,93644,93645,93652, 1
2256,93592,93630,93652, 4
2278,93636,93636,93653, 3
2250,93582,93582,93654, 4
2273,93628,93634,93658, 3
2269,93618,93618,93662, 3
2281,93640,93641,93663, 4
2286,93644,93652,93664, 2
2274,93628,93628,93666, 4
2284,93644,93644,93670, 3
2289,93654,93662,93674, 2
2292,93656,93656,93674, 2
2288,93652,93653,93676, 4
2223,93491,93491,93678, 3
2293,93656,93659,93681, 4
2283,93642,93642,93682, 3
2295,93664,93665,93682, 3
2240,93564,93564,93686, 3
2301,93676,93676,93688, 2
2298,93668,93671,93688, 3
2296,93665,93673,93690, 3
2265,93612,93612,93690, 3
2294,93660,93660,93694, 1
2208,93431,93483,93698, 4
2280,93639,93683,93698, 2
2304,93678,93686,93698, 2
2299,93672,93677,93699, 4
2244,93568,93568,93702, 3
2305,93683,93695,93704, 1
2302,93676,93683,93705, 4
2308,93688,93689,93708, 1
2309,93690,93690,93710, 3
2312,93692,93692,93716, 4
2287,93648,93648,93718, 3
2313,93696,93704,93721, 3
2306,93684,93684,93724, 3
2257,93598,93598,93726, 3
2316,93701,93709,93731, 4
2311,93692,93692,93732, 3
2300,93674,93687,93734, 3
2319,93710,93718,93735, 3
2320,93712,93719,93737, 3
2271,93622,93695,93740, 3
2324,93730,93730,93742, 2
2318,93707,93715,93742, 5
2322,93726,93726,93743, 3
2242,93564,93564,93748, 4
2279,93638,93707,93750, 3
2327,93734,93734,93751, 3
2323,93728,93728,93752, 4
2330,93738,93738,93756, 3
2329,93737,93737,93758, 3
2291,93655,93743,93758, 2
2328,93736,93736,93758, 4
2332,93742,93742,93759, 3
2331,93739,93747,93764, 3
2254,93589,93589,93764, 3
2325,93732,93732,93766, 3
2333,93744,93744,93766, 4
2297,93666,93666,93772, 2
2335,93745,93756,93773, 3
2247,93575,93575,93774, 5
2307,93684,93757,93774, 3
2339,93758,93758,93775, 3
2326,93733,93733,93780, 3
2260,93602,93602,93782, 4
2342,93761,93775,93783, 1
2321,93723,93723,93788, 3
2337,93753,93761,93788, 5
2310,93690,93766,93789, 4
2343,93766,93766,93790, 3
2344,93768,93768,93790, 4
2349,93784,93784,93796, 2
2290,93654,93654,93796, 5
2266,93615,93623,93798, 6
2346,93775,93775,93798, 3
2338,93754,93786,93801, 2
2314,93700,93762,93804, 2
2303,93678,93678,93806, 2
2357,93792,93792,93812, 3
2348,93777,93785,93812, 5
2334,93744,93797,93814, 2
2345,93768,93795,93814, 3
2363,93808,93808,93820, 2
2340,93760,93800,93820, 2
2360,93800,93807,93822, 2
2353,93790,93790,93828, 4
2354,93790,93790,93830, 3
2359,93798,93806,93833, 5
2351,93786,93786,93836, 3
2364,93814,93814,93836, 4
2315,93700,93700,93838, 3
2366,93816,93816,93844, 2
2361,93800,93800,93846, 3
2369,93822,93830,93847, 3
2358,93792,93828,93852, 4
2371,93830,93830,93852, 4
2355,93791,93791,93852, 4
2365,93814,93814,93854, 3
2368,93822,93822,93860, 3
2377,93849,93849,93862, 2
2374,93838,93838,93865, 5
2317,93706,93710,93868, 4
2380,93854,93862,93869, 1
2373,93836,93836,93870, 3
2376,93848,93848,93870, 4
2356,93792,93792,93876, 3
2347,93776,93776,93878, 3
2381,93862,93862,93879, 3
2384,93872,93872,93884, 2
2379,93854,93854,93884, 3
2378,93850,93850,93886, 3
2282,93641,93641,93892, 4
2382,93867,93875,93892, 3
2383,93871,93871,93894, 4
2341,93760,93768,93899, 4
2336,93750,93750,93900, 4
2390,93888,93888,93900, 2
2372,93835,93835,93902, 4
2389,93886,93894,93906, 2
2370,93824,93824,93908, 4
2388,93882,93882,93909, 5
2391,93890,93890,93910, 3
2375,93838,93847,93914, 6
2387,93881,93889,93914, 3
2385,93872,93880,93915, 6
2350,93785,93785,93916, 3
2367,93818,93818,93918, 3
2394,93902,93902,93919, 3
2395,93902,93910,93922, 2
2393,93901,93901,93924, 3
2362,93803,93803,93926, 3
2399,93912,93916,93928, 2
2396,93908,93908,93932, 3
2397,93910,93910,93932, 4
2398,93911,93911,93933, 4
2401,93916,93916,93934, 3
2386,93878,93878,93940, 1
2406,93921,93929,93941, 2
2392,93894,93894,93942, 3
2405,93920,93922,93944, 4
2402,93916,93916,93948, 3
2352,93786,93786,93950, 4
2408,93930,93938,93950, 2
2403,93917,93917,93956, 3
2404,93918,93918,93958, 3
2414,93952,93952,93964, 2
2407,93924,93924,93964, 3
2410,93935,93943,93965, 4
2413,93946,93954,93966, 2
2411,93942,93950,93967, 3
2412,93943,93943,93968, 4
2400,93916,93916,93974, 2
2416,93960,93960,93977, 3
2417,93960,93960,93977, 3
2409,93934,93942,93979, 7
2415,93952,93952,93982, 3
2418,93962,93962,93985, 3
2422,93969,93969,93990, 3
2421,93968,93968,93993, 3
2423,93976,93976,93993, 3
2420,93967,93967,93994, 5
2424,93979,93979,93996, 3
2419,93966,93974,94001, 5
2426,93981,93981,94003, 4
2428,93992,93992,94004, 2
2425,93979,93987,94004, 3
2427,93987,93987,94009, 4
2430,93998,94006,94013, 1
2429,93995,94003,94015, 2
2434,94006,94006,94023, 3
2432,94006,94006,94024, 3
2433,94006,94006,94028, 4
2436,94015,94015,94032, 3
2431,94003,94003,94033, 4
2437,94017,94017,94040, 2
2438,94020,94020,94041, 3
2441,94032,94032,94048, 1
2439,94026,94026,94048, 4
2443,94043,94043,94050, 1
2435,94011,94019,94051, 6
2442,94038,94038,94060, 4
2440,94030,94038,94065, 5
2445,94050,94050,94067, 3
2448,94053,94053,94070, 3
2446,94050,94058,94070, 2
2444,94048,94048,94071, 4
2447,94052,94060,94077, 3
2451,94062,94062,94078, 2
2449,94056,94056,94079, 4
2453,94067,94067,94086, 2
2452,94062,94062,94089, 5
2450,94060,94060,94094, 5
2455,94069,94077,94096, 3
2460,94081,94081,94100, 3
2457,94073,94073,94100, 5
2458,94079,94079,94102, 3
2459,94080,94080,94102, 4
2454,94068,94068,94104, 4
2467,94098,94098,94110, 1
2456,94072,94072,94112, 3
2464,94092,94092,94118, 4
2465,94096,94096,94118, 4
2462,94088,94088,94120, 3
2463,94091,94099,94121, 4
2461,94082,94082,94126, 2
2466,94098,94098,94128, 2
2470,94104,94112,94129, 3
2471,94106,94106,94132, 4
2469,94102,94110,94132, 4
2468,94102,94110,94133, 4
2472,94120,94120,94136, 2
2476,94122,94122,94139, 3
2473,94120,94120,94142, 4
2482,94131,94131,94144, 2
2479,94126,94126,94147, 3
2480,94128,94128,94147, 3
2481,94130,94130,94148, 3
2477,94122,94122,94149, 5
2474,94120,94128,94151, 4
2475,94122,94122,94152, 5
2489,94141,94141,94153, 2
2487,94138,94138,94155, 3
2488,94140,94140,94155, 2
2478,94123,94123,94160, 4
2491,94146,94146,94163, 2
2485,94134,94134,94168, 4
2492,94149,94149,94168, 3
2493,94149,94157,94169, 2
2483,94132,94132,94171, 3
2497,94154,94154,94176, 4
2499,94155,94163,94176, 2
2498,94154,94154,94179, 4
2502,94162,94164,94179, 2
2484,94134,94142,94179, 7
2503,94165,94165,94182, 3
2494,94150,94158,94183, 4
2486,94135,94143,94184, 4
2495,94151,94159,94186, 5
2505,94170,94170,94187, 3
2508,94173,94173,94190, 3
2507,94171,94171,94192, 2
2501,94157,94157,94194, 5
2506,94170,94178,94195, 3
2504,94168,94168,94198, 4
2490,94144,94159,94198, 7
2511,94178,94178,94200, 3
2510,94178,94178,94203, 4
2513,94181,94181,94205, 4
2516,94185,94185,94206, 2
2518,94189,94189,94206, 3
2500,94157,94183,94207, 4
2496,94153,94160,94208, 5
2512,94181,94189,94211, 4
2522,94200,94200,94212, 2
2517,94188,94188,94214, 3
2524,94200,94200,94216, 2
2519,94192,94200,94217, 3
2525,94205,94213,94220, 1
2514,94181,94181,94222, 4
2526,94206,94206,94224, 2
2509,94176,94176,94230, 3
2529,94209,94209,94232, 2
2527,94207,94215,94232, 3
2520,94196,94204,94233, 4
2515,94184,94192,94235, 4
2534,94218,94218,94235, 3
2532,94214,94214,94238, 3
2530,94210,94210,94240, 4
2538,94226,94226,94241, 2
2528,94208,94216,94243, 5
2536,94222,94222,94246, 2
2535,94219,94219,94248, 3
2533,94214,94222,94249, 5
2540,94232,94232,94249, 3
2537,94222,94222,94254, 4
2531,94213,94213,94256, 5
2544,94237,94245,94257, 2
2549,94242,94242,94259, 3
2546,94240,94240,94262, 4
2545,94238,94238,94262, 2
2523,94200,94200,94264, 4
2552,94248,94248,94265, 3
2542,94235,94236,94270, 2
2521,94197,94197,94272, 3
2555,94251,94259,94276, 3
2556,94252,94252,94278, 3
2553,94250,94250,94280, 3
2559,94264,94272,94284, 2
2554,94251,94251,94286, 4
2560,94264,94264,94286, 4
2561,94267,94275,94287, 2
2565,94280,94280,94288, 1
2558,94261,94269,94291, 4
2541,94234,94234,94294, 2
2548,94242,94242,94296, 2
2543,94237,94260,94302, 2
2567,94286,94286,94304, 3
2566,94282,94282,94304, 4
2572,94292,94292,94310, 2
2575,94302,94305,94312, 1
2571,94290,94298,94315, 3
2551,94245,94245,94318, 3
2562,94268,94270,94320, 3
2574,94298,94299,94321, 4
2564,94278,94278,94326, 3
2576,94306,94314,94326, 2
2539,94232,94232,94328, 2
2577,94312,94312,94329, 3
2579,94316,94316,94334, 3
2573,94293,94293,94336, 4
2578,94314,94314,94336, 4
2581,94322,94322,94339, 3
2568,94288,94288,94342, 3
2585,94328,94328,94346, 3
2586,94330,94330,94347, 3
2582,94323,94331,94348, 3
2588,94336,94336,94348, 2
2584,94324,94324,94352, 3
2547,94242,94282,94356, 2
2595,94350,94350,94362, 2
2591,94341,94349,94366, 3
2592,94344,94344,94366, 4
2593,94349,94357,94369, 2
2563,94274,94274,94370, 4
2550,94243,94356,94375, 3
2599,94358,94358,94380, 4
2557,94259,94357,94380, 2
2598,94358,94358,94381, 4
2597,94354,94354,94381, 5
2570,94289,94365,94388, 2
2602,94368,94376,94388, 2
2605,94377,94377,94389, 2
2604,94372,94372,94394, 4
2600,94368,94368,94400, 4
2608,94383,94383,94402, 3
2596,94350,94382,94405, 4
2590,94338,94346,94405, 4
2603,94371,94383,94408, 2
2612,94392,94392,94413, 1
2619,94407,94408,94416, 1
2607,94382,94390,94417, 5
2614,94402,94402,94419, 3
2615,94404,94404,94421, 3
2613,94396,94404,94421, 3
2601,94368,94368,94424, 3
2606,94378,94378,94429, 3
2617,94406,94414,94432, 3
2621,94415,94415,94432, 3
2624,94423,94423,94435, 2
2616,94404,94413,94435, 4
2583,94324,94324,94437, 3
2622,94419,94419,94440, 2
2618,94407,94420,94445, 3
2628,94434,94434,94446, 2
2625,94423,94423,94448, 4
2626,94431,94431,94448, 3
2630,94437,94445,94457, 2
2580,94317,94317,94460, 3
2623,94421,94429,94461, 6
2629,94434,94442,94462, 3
2632,94439,94439,94466, 5
2634,94448,94456,94468, 2
2631,94437,94437,94468, 4
2569,94288,94296,94471, 5
2642,94464,94464,94471, 1
2639,94462,94462,94474, 2
2635,94450,94458,94475, 3
2638,94460,94460,94476, 2
2589,94338,94338,94480, 5
2587,94331,94352,94483, 4
2637,94459,94459,94484, 3
2643,94466,94466,94488, 2
2641,94464,94464,94492, 3
2646,94468,94476,94493, 3
2633,94446,94446,94496, 4
2655,94482,94482,94499, 3
2653,94478,94478,94500, 4
2647,94470,94470,94500, 3
2652,94477,94477,94504, 3
2645,94468,94471,94508, 4
2650,94473,94473,94512, 2
2657,94490,94490,94512, 4
2658,94494,94494,94516, 4
2594,94350,94350,94516, 4
2627,94434,94434,94520, 4
2660,94498,94498,94522, 4
2636,94456,94456,94524, 4
2609,94383,94391,94524, 3
2664,94510,94510,94527, 3
2656,94485,94485,94528, 2
2669,94522,94522,94532, 1
2668,94518,94518,94535, 3
2640,94463,94463,94536, 4
2662,94501,94509,94536, 5
2651,94476,94476,94537, 4
2671,94524,94532,94539, 1
2666,94518,94518,94540, 3
2672,94526,94526,94544, 1
2663,94502,94510,94546, 3
2675,94528,94528,94548, 2
2648,94472,94472,94552, 3
2620,94410,94410,94556, 4
2610,94388,94388,94560, 4
2667,94518,94526,94560, 4
2685,94548,94548,94564, 2
2682,94542,94543,94565, 4
2677,94534,94542,94566, 4
2670,94524,94524,94568, 3
2674,94528,94528,94572, 3
2611,94390,94390,94578, 3
2680,94539,94547,94581, 3
2644,94468,94468,94582, 3
2684,94546,94559,94588, 4
2673,94526,94526,94588, 3
2676,94529,94537,94589, 6
2693,94568,94568,94592, 3
2678,94537,94545,94592, 4
2697,94583,94583,94595, 2
2686,94550,94560,94596, 3
2692,94567,94575,94597, 4
2654,94480,94481,94598, 4
2649,94472,94483,94602, 5
2687,94554,94571,94605, 3
2689,94558,94585,94606, 3
2679,94538,94538,94608, 5
2690,94562,94586,94608, 4
2698,94584,94604,94611, 1
2695,94570,94592,94611, 2
2681,94541,94541,94616, 4
2705,94598,94598,94619, 3
2706,94598,94606,94620, 2
2696,94574,94595,94620, 4
2703,94594,94610,94622, 2
2701,94590,94590,94624, 4
2715,94610,94618,94625, 1
2709,94600,94600,94627, 3
2708,94600,94616,94628, 2
2688,94556,94556,94632, 2
2712,94607,94615,94632, 3
2721,94622,94622,94635, 2
2707,94599,94599,94640, 3
2718,94614,94614,94641, 5
2711,94604,94622,94643, 3
2713,94608,94632,94643, 1
2717,94613,94621,94643, 4
2724,94624,94632,94644, 2
2723,94624,94624,94648, 2
2700,94590,94605,94651, 1
2727,94630,94638,94655, 3
2729,94634,94634,94656, 3
2659,94495,94495,94659, 3
2722,94622,94630,94662, 6
2661,94500,94500,94664, 2
2720,94621,94651,94664, 2
2716,94613,94650,94667, 3
2691,94562,94562,94669, 3
2735,94650,94664,94672, 1
2728,94634,94658,94675, 3
2738,94654,94654,94677, 4
2726,94629,94657,94679, 4
2731,94645,94653,94680, 5
2733,94645,94645,94682, 3
2744,94666,94671,94683, 2
2732,94645,94663,94685, 4
2746,94668,94675,94687, 2
2665,94514,94522,94690, 5
2736,94653,94669,94691, 4
2743,94664,94664,94692, 3
2714,94608,94668,94693, 4
2694,94568,94596,94696, 4
2749,94674,94683,94697, 2
2745,94666,94674,94697, 4
2748,94674,94681,94700, 2
2751,94679,94684,94701, 3
2719,94618,94618,94704, 4
2750,94677,94685,94705, 2
2754,94685,94693,94706, 1
2699,94588,94588,94708, 3
2758,94689,94690,94712, 4
2759,94692,94692,94713, 2
2740,94656,94680,94716, 4
2769,94706,94706,94718, 2
2710,94602,94602,94721, 4
2752,94681,94689,94721, 6
2772,94710,94710,94722, 2
2762,94699,94699,94724, 2
2767,94702,94702,94724, 4
2730,94643,94643,94729, 5
2734,94646,94646,94729, 3
2683,94546,94546,94732, 4
2768,94703,94711,94733, 4
2773,94714,94714,94737, 3
2774,94714,94722,94739, 3
2764,94702,94702,94740, 2
2780,94724,94732,94744, 2
2747,94669,94695,94745, 3
2775,94718,94718,94745, 5
2782,94731,94739,94746, 1
2778,94723,94723,94750, 5
2787,94739,94739,94751, 2
2781,94726,94734,94751, 3
2788,94741,94741,94753, 2
2784,94734,94734,94756, 4
2757,94687,94698,94757, 4
2776,94720,94728,94758, 5
2789,94742,94742,94759, 3
2785,94735,94735,94761, 4
2795,94753,94753,94765, 2
2797,94759,94759,94769, 1
2794,94753,94761,94773, 2
2763,94699,94725,94773, 3
2792,94748,94748,94775, 5
2739,94656,94656,94777, 3
2800,94770,94770,94782, 2
2702,94591,94602,94785, 4
2779,94723,94730,94790, 3
2801,94775,94775,94793, 3
2796,94758,94766,94793, 5
2802,94779,94779,94796, 3
2741,94657,94657,94798, 4
2704,94594,94606,94801, 4
2803,94784,94784,94806, 1
2756,94686,94686,94809, 4
2737,94654,94654,94814, 5
2791,94747,94804,94816, 2
2753,94682,94682,94819, 5
2805,94795,94795,94824, 4
2793,94752,94813,94825, 2
2808,94808,94816,94828, 2
2755,94686,94686,94829, 5
2809,94811,94817,94830, 2
2806,94798,94806,94833, 5
2766,94702,94702,94834, 5
2725,94627,94627,94839, 4
2813,94830,94830,94842, 2
2814,94831,94831,94843, 2
2810,94816,94823,94845, 4
2807,94804,94814,94847, 5
2815,94832,94832,94857, 4
2816,94832,94840,94857, 3
2818,94836,94836,94858, 4
2760,94693,94833,94859, 4
2823,94849,94849,94866, 3
2742,94658,94658,94867, 4
2829,94861,94861,94868, 1
2770,94707,94707,94875, 2
2804,94794,94863,94877, 2
2832,94869,94869,94881, 2
2826,94859,94859,94881, 4
2821,94845,94853,94881, 4
2824,94858,94858,94883, 4
2822,94847,94855,94884, 4
2830,94868,94868,94885, 3
2834,94874,94874,94891, 1
2839,94884,94885,94893, 1
2835,94879,94879,94896, 3
2837,94883,94891,94898, 1
2833,94872,94872,94899, 2
2828,94860,94868,94899, 4
2771,94708,94708,94901, 2
2831,94868,94877,94906, 5
2777,94722,94722,94907, 4
2844,94895,94898,94910, 2
2790,94746,94746,94911, 3
2840,94885,94890,94912, 4
2842,94887,94892,94914, 4
2845,94896,94896,94915, 3
2843,94893,94896,94918, 4
2783,94734,94734,94919, 3
2836,94883,94891,94919, 5
2854,94908,94908,94920, 2
2798,94760,94760,94923, 4
2850,94901,94902,94924, 4
2856,94909,94909,94926, 3
2848,94900,94900,94927, 2
2846,94898,94906,94928, 4
2863,94921,94921,94933, 2
2865,94922,94922,94934, 2
2820,94844,94844,94935, 4
2860,94916,94924,94936, 2
2858,94912,94923,94940, 2
2847,94900,94900,94943, 4
2868,94929,94929,94946, 3
2869,94930,94930,94948, 2
2867,94928,94936,94948, 2
2874,94937,94937,94949, 2
2873,94936,94944,94951, 1
2812,94827,94827,94951, 4
2866,94926,94934,94951, 3
2871,94934,94934,94956, 2
2859,94914,94922,94959, 7
2811,94818,94818,94959, 4
2881,94953,94953,94965, 2
2872,94935,94943,94965, 4
2875,94938,94938,94971, 3
2862,94920,94937,94973, 4
2880,94951,94959,94976, 3
2852,94904,94915,94979, 4
2885,94966,94966,94981, 2
2870,94932,94932,94987, 4
2786,94736,94736,94991, 3
2887,94972,94972,94995, 2
2799,94761,94972,94996, 4
2889,94976,94976,94999, 2
2861,94917,94917,95003, 1
2895,94988,94988,95007, 2
2884,94961,94961,95011, 4
2877,94945,95002,95014, 2
2876,94942,94943,95015, 1
2899,94998,94998,95019, 2
2888,94975,95014,95023, 1
2883,94958,95008,95026, 3
2882,94953,94953,95027, 2
2891,94981,95015,95027, 2
2896,94988,94988,95031, 2
2825,94858,94973,95035, 3
2853,94906,94981,95039, 3
2904,95016,95024,95041, 3
2907,95026,95026,95043, 3
2893,94983,95021,95043, 4
2857,94910,94910,95047, 3
2911,95034,95038,95051, 2
2765,94702,94842,95055, 4
2909,95029,95037,95055, 3
2761,94695,94834,95059, 4
2897,94989,95022,95059, 5
2917,95048,95048,95063, 2
2898,94997,95027,95065, 4
2906,95026,95026,95067, 4
2901,95005,95048,95068, 3
2864,94921,94923,95071, 4
2902,95009,95057,95074, 3
2900,95001,95031,95075, 4
2914,95043,95043,95075, 4
2912,95037,95063,95075, 2
2910,95033,95059,95076, 3
2817,94835,94835,95079, 3
2913,95041,95065,95082, 3
2819,94844,94844,95083, 3
2929,95070,95070,95087, 3
2924,95061,95069,95091, 4
2894,94984,94984,95091, 4
2922,95057,95079,95091, 2
2915,95045,95069,95091, 4
2927,95067,95075,95092, 3
2930,95070,95070,95095, 3
2918,95049,95071,95095, 4
2934,95077,95085,95097, 2
2827,94859,94859,95099, 4
2928,95069,95086,95103, 3
2948,95094,95094,95106, 2
2925,95065,95085,95107, 4
2920,95053,95075,95107, 5
2878,94948,95076,95108, 4
2935,95078,95086,95108, 4
2943,95092,95092,95109, 3
2933,95077,95085,95112, 3
2939,95086,95106,95115, 1
2931,95072,95099,95116, 3
2903,95016,95077,95117, 3
2947,95093,95101,95123, 4
2908,95028,95097,95124, 4
2958,95110,95110,95124, 2
2940,95089,95107,95124, 3
2956,95110,95110,95125, 2
2959,95111,95114,95126, 2
2938,95085,95100,95128, 5
2945,95093,95113,95130, 3
2962,95117,95119,95132, 1
2919,95050,95050,95133, 2
2937,95084,95117,95135, 3
2968,95127,95127,95139, 2
2921,95056,95056,95140, 2
2953,95106,95106,95141, 3
2964,95119,95120,95142, 4
2890,94978,94978,95148, 4
2944,95093,95093,95149, 4
2952,95105,95113,95153, 6
2946,95093,95129,95155, 3
2886,94967,94988,95156, 3
2965,95125,95125,95157, 3
2950,95099,95099,95164, 3
2957,95110,95111,95165, 2
2971,95132,95140,95172, 6
2951,95104,95142,95172, 3
2966,95126,95153,95173, 2
2963,95118,95149,95180, 3
2979,95152,95152,95181, 4
2974,95137,95157,95188, 3
2983,95162,95162,95189, 3
2975,95141,95184,95191, 1
2969,95128,95169,95191, 4
2926,95066,95066,95196, 3
2982,95160,95160,95197, 3
2892,94982,94982,95204, 4
2960,95114,95116,95205, 2
2992,95192,95192,95212, 2
2993,95193,95193,95213, 2
2879,94950,94950,95220, 4
2984,95174,95174,95221, 4
2990,95186,95186,95232, 3
2972,95134,95227,95238, 1
2994,95193,95193,95240, 3
2997,95204,95204,95246, 2
2976,95142,95236,95248, 2
2905,95022,95022,95248, 4
2973,95135,95228,95248, 3
2949,95097,95218,95249, 4
2985,95174,95242,95254, 2
2987,95176,95243,95254, 1
3003,95220,95220,95256, 3
2977,95143,95237,95259, 4
2923,95057,95195,95264, 4
2989,95183,95248,95265, 3
2916,95045,95194,95271, 5
2988,95178,95178,95274, 3
3009,95250,95258,95275, 3
2991,95191,95253,95275, 4
3016,95260,95260,95277, 3
2995,95198,95254,95280, 4
2996,95199,95259,95280, 3
3017,95260,95261,95282, 3
2999,95212,95212,95285, 3
3000,95214,95269,95285, 2
3011,95250,95273,95287, 2
3013,95256,95267,95289, 4
2998,95206,95264,95290, 4
2849,94900,94900,95290, 4
3022,95273,95273,95293, 2
3019,95267,95275,95298, 4
3012,95251,95274,95298, 3
2942,95092,95125,95301, 3
3024,95274,95274,95306, 4
3027,95277,95285,95307, 4
3021,95272,95272,95309, 3
3036,95287,95295,95312, 3
3030,95282,95290,95312, 4
2961,95116,95283,95316, 3
3031,95282,95290,95317, 5
3033,95284,95291,95317, 4
2932,95076,95108,95321, 4
3039,95292,95305,95322, 3
3032,95284,95284,95324, 3
3001,95216,95274,95325, 1
2978,95144,95315,95330, 2
3023,95274,95308,95332, 3
2851,94901,94901,95333, 5
2967,95126,95307,95334, 5
3046,95309,95309,95340, 3
3042,95300,95306,95341, 4
3005,95234,95324,95346, 4
3007,95240,95330,95348, 1
3004,95224,95279,95349, 1
3055,95323,95323,95356, 2
3052,95319,95319,95357, 3
2955,95109,95336,95360, 4
3010,95250,95348,95361, 2
3064,95342,95342,95364, 2
3040,95294,95296,95365, 2
3066,95348,95356,95368, 2
3008,95248,95347,95369, 4
3014,95256,95353,95370, 3
3025,95276,95359,95371, 2
3015,95258,95354,95371, 3
3041,95296,95314,95372, 3
2838,94883,94883,95373, 5
3065,95346,95346,95380, 3
3068,95362,95362,95381, 2
3035,95287,95366,95382, 2
3029,95279,95360,95382, 4
3060,95332,95332,95388, 3
3069,95363,95371,95388, 3
3057,95326,95326,95389, 3
3034,95284,95365,95391, 4
3043,95303,95375,95392, 3
3063,95336,95336,95396, 3
3062,95336,95336,95397, 3
3045,95308,95381,95403, 4
2841,94886,94886,95405, 5
3051,95318,95393,95405, 2
2970,95130,95355,95406, 3
3076,95373,95385,95409, 4
3048,95311,95387,95409, 4
3044,95304,95376,95413, 1
3075,95372,95381,95414, 3
3053,95319,95399,95416, 3
3082,95384,95392,95418, 4
2855,94908,94908,95421, 5
3059,95327,95411,95422, 1
3077,95373,95390,95423, 5
3058,95326,95405,95426, 3
3081,95384,95404,95428, 4
3002,95218,95218,95429, 2
3086,95394,95402,95429, 5
3061,95334,95412,95430, 1
3067,95351,95421,95433, 2
3026,95277,95418,95437, 2
3072,95370,95370,95438, 3
3071,95367,95429,95441, 2
3070,95366,95427,95444, 3
3097,95418,95418,95445, 4
3099,95420,95420,95446, 4
3085,95393,95412,95446, 4
3089,95405,95422,95447, 3
3078,95374,95433,95450, 3
3098,95418,95426,95450, 4
3100,95420,95420,95453, 3
3096,95416,95447,95454, 1
3080,95382,95435,95457, 4
3088,95399,95441,95458, 3
3084,95391,95439,95461, 4
3095,95415,95445,95462, 3
3079,95380,95386,95463, 2
3102,95424,95460,95471, 1
3028,95278,95425,95472, 2
3115,95443,95458,95475, 3
3107,95431,95461,95478, 3
3103,95425,95425,95479, 3
3037,95289,95433,95480, 2
3105,95428,95447,95487, 5
3049,95314,95441,95487, 2
3117,95446,95472,95487, 2
3124,95459,95467,95489, 4
3125,95460,95468,95491, 3
3110,95432,95475,95493, 3
3133,95477,95477,95496, 2
3111,95435,95449,95497, 2
3090,95407,95486,95501, 2
3118,95447,95482,95504, 4
3120,95448,95473,95504, 3
3038,95291,95291,95505, 3
3020,95268,95268,95512, 2
3121,95449,95449,95513, 4
3114,95440,95487,95520, 2
3144,95506,95514,95521, 1
3116,95444,95444,95521, 3
3104,95428,95428,95528, 3
3112,95438,95476,95529, 1
3050,95314,95314,95536, 3
3123,95452,95452,95537, 4
3128,95465,95528,95540, 2
3126,95463,95471,95541, 6
3145,95510,95510,95544, 3
3129,95470,95472,95545, 4
3101,95422,95422,95552, 3
3147,95522,95522,95553, 3
3155,95542,95550,95557, 1
3054,95320,95320,95560, 4
3149,95523,95523,95561, 4
3130,95473,95534,95572, 1
3119,95448,95488,95582, 1
3127,95464,95472,95585, 3
3132,95474,95571,95588, 3
3142,95499,95577,95590, 1
3122,95452,95460,95590, 5
3093,95411,95550,95591, 6
3134,95480,95480,95593, 2
3146,95514,95581,95593, 2
3138,95489,95500,95598, 2
3056,95324,95324,95601, 4
3148,95522,95587,95604, 3
3164,95559,95559,95606, 2
3153,95531,95595,95607, 2
3136,95488,95488,95609, 2
3150,95523,95589,95611, 4
3159,95547,95601,95613, 2
3092,95411,95411,95614, 3
3083,95390,95390,95617, 4
3162,95554,95605,95617, 2
3163,95555,95607,95619, 2
3152,95530,95593,95620, 5
3158,95546,95599,95621, 4
3139,95491,95491,95623, 3
3167,95576,95576,95625, 3
3166,95562,95611,95628, 3
3178,95595,95610,95629, 3
3106,95430,95430,95631, 3
3140,95493,95569,95633, 3
2941,95090,95090,95639, 5
2936,95080,95080,95641, 4
3170,95584,95621,95643, 4
3188,95619,95627,95643, 2
3137,95489,95561,95647, 3
3190,95622,95630,95648, 3
2980,95155,95155,95649, 4
3174,95592,95628,95655, 1
3173,95590,95598,95656, 4
3176,95593,95599,95657, 3
3191,95623,95631,95659, 4
2981,95157,95419,95663, 4
2954,95109,95117,95664, 5
3171,95587,95622,95665, 1
3180,95602,95605,95672, 3
3194,95628,95666,95673, 1
3018,95261,95652,95674, 4
3193,95627,95664,95676, 2
3184,95611,95660,95677, 3
3182,95606,95651,95677, 4
3091,95408,95408,95680, 3
3154,95538,95538,95681, 2
3177,95595,95654,95681, 5
3135,95480,95669,95684, 2
3160,95550,95550,95688, 2
3108,95431,95431,95689, 3
3200,95643,95672,95691, 3
3199,95641,95670,95692, 4
2986,95176,95356,95696, 5
3211,95674,95680,95697, 3
3196,95630,95666,95700, 6
3217,95683,95690,95702, 2
3165,95562,95562,95705, 2
3189,95621,95694,95706, 2
3205,95657,95676,95706, 4
3183,95609,95685,95706, 2
3214,95678,95686,95708, 4
3212,95675,95686,95708, 3
3215,95679,95687,95712, 4
3224,95698,95698,95713, 1
3221,95690,95696,95713, 3
3186,95614,95614,95714, 2
